120.198.233.71 - - [22/Dec/2014:00:01:22 +0800] "GET /app/yiqichang.apk HTTP/1.1" 304 0 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" "-""0.045"
211.103.174.202 - - [22/Dec/2014:10:47:20 +0800] "GET /css/join.min.css HTTP/1.1" 200 2888 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.000"
211.103.174.202 - - [22/Dec/2014:10:47:20 +0800] "GET /css/jquery.fullPage.css HTTP/1.1" 200 1184 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.000"
211.103.174.202 - - [22/Dec/2014:10:47:20 +0800] "GET /css/style.min.css HTTP/1.1" 200 7972 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.000"
211.103.174.202 - - [22/Dec/2014:10:47:20 +0800] "GET /js/jquery.easings.min.js HTTP/1.1" 200 5451 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.000"
211.103.174.202 - - [22/Dec/2014:10:47:20 +0800] "GET /js/jquery.slimscroll.min.js HTTP/1.1" 200 1970 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.000"
211.103.174.202 - - [22/Dec/2014:10:47:20 +0800] "GET /js/jquery.fullPage.min.js HTTP/1.1" 200 6272 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.000"
211.103.174.202 - - [22/Dec/2014:10:47:20 +0800] "GET /js/newgame.js HTTP/1.1" 200 1636 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.000"
211.103.174.202 - - [22/Dec/2014:10:47:21 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 37399 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.351"
211.103.174.202 - - [22/Dec/2014:10:47:28 +0800] "GET /contact.php HTTP/1.1" 200 2062 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.001"
119.147.146.189 - - [22/Dec/2014:10:47:39 +0800] "GET /contact.php HTTP/1.1" 200 5177 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0);" "-""0.000"
119.147.146.189 - - [22/Dec/2014:10:47:40 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 95786 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0);" "-""0.131"
116.226.141.44 - - [22/Dec/2014:10:52:20 +0800] "GET /images/email_logo.png HTTP/1.1" 304 0 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E; Microsoft Outlook 14.0.7113; ms-office; MSOffice 14)" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:52:37 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:52:37 +0800] "GET /images/email_logo.png HTTP/1.1" 200 7423 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:52:39 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
218.30.103.61 - - [22/Dec/2014:10:52:43 +0800] "GET / HTTP/1.1" 301 178 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" "-""2.007"
124.64.123.15 - - [22/Dec/2014:10:52:54 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:53:05 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
218.30.103.61 - - [22/Dec/2014:10:53:06 +0800] "GET / HTTP/1.1" 200 3314 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" "-""2.934"
124.64.123.15 - - [22/Dec/2014:10:53:11 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:53:17 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:53:20 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:53:20 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:53:21 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:53:23 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
124.64.123.15 - - [22/Dec/2014:10:53:27 +0800] "GET /images/welcome.png HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
211.103.174.202 - - [22/Dec/2014:10:56:49 +0800] "GET /contact.php HTTP/1.1" 200 2062 "http://www.17chang.com/contact.php" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.000"
114.245.8.132 - - [22/Dec/2014:10:59:00 +0800] "GET /faxian/detail.html?faid=113&from=timeline&isappinstalled=0 HTTP/1.1" 200 4124 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B411 MicroMessenger/6.0.2 NetType/WIFI" "-""0.000"
114.245.8.132 - - [22/Dec/2014:10:59:00 +0800] "GET /faxian/css/detail.main.css HTTP/1.1" 200 11916 "http://17chang.com/faxian/detail.html?faid=113&from=timeline&isappinstalled=0" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B411 MicroMessenger/6.0.2 NetType/WIFI" "-""0.000"
222.73.76.253 - - [22/Dec/2014:10:59:00 +0800] "GET /faxian/detail.html?faid=113&from=timeline&isappinstalled=0 HTTP/1.1" 403 162 "-" "Mozilla/4.0" "-""0.001"
114.245.8.132 - - [22/Dec/2014:10:59:00 +0800] "GET /app.php?id=113&from=timeline&isappinstalled=0 HTTP/1.1" 200 3259 "http://17chang.com/faxian/detail.html?faid=113&from=timeline&isappinstalled=0" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B411 MicroMessenger/6.0.2 NetType/WIFI" "-""0.006"
114.245.8.132 - - [22/Dec/2014:10:59:00 +0800] "GET /faxian/img/sprites-1.2@2x.png HTTP/1.1" 404 136 "http://17chang.com/faxian/detail.html?faid=113&from=timeline&isappinstalled=0" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B411 MicroMessenger/6.0.2 NetType/WIFI" "-""0.000"
116.226.80.39 - - [22/Dec/2014:10:59:30 +0800] "GET /images/email_logo.png HTTP/1.1" 200 7423 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
116.226.80.39 - - [22/Dec/2014:11:02:09 +0800] "GET /images/email_logo.png HTTP/1.1" 200 7423 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "-""0.000"
116.226.65.171 - - [22/Dec/2014:11:02:56 +0800] "GET / HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.000"
116.226.65.171 - - [22/Dec/2014:11:02:56 +0800] "GET / HTTP/1.1" 200 3314 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.002"
116.226.65.171 - - [22/Dec/2014:11:02:57 +0800] "GET /css/join.min.css HTTP/1.1" 200 2888 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.000"
116.226.65.171 - - [22/Dec/2014:11:02:57 +0800] "GET /css/jquery.fullPage.css HTTP/1.1" 200 1184 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.000"
116.226.65.171 - - [22/Dec/2014:11:02:57 +0800] "GET /css/style.min.css HTTP/1.1" 200 7972 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.000"
116.226.65.171 - - [22/Dec/2014:11:02:57 +0800] "GET /js/jquery.easings.min.js HTTP/1.1" 200 5451 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.000"
116.226.65.171 - - [22/Dec/2014:11:02:57 +0800] "GET /js/jquery.slimscroll.min.js HTTP/1.1" 200 1970 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.000"
116.226.65.171 - - [22/Dec/2014:11:02:57 +0800] "GET /js/jquery.fullPage.min.js HTTP/1.1" 200 6272 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.000"
116.226.65.171 - - [22/Dec/2014:11:02:57 +0800] "GET /js/newgame.js HTTP/1.1" 200 1636 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.000"
116.226.65.171 - - [22/Dec/2014:11:02:57 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 37399 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0" "-""0.293"
124.161.229.10 - - [22/Dec/2014:11:03:31 +0800] "GET / HTTP/1.0" 301 178 "-" "Wget/1.11.4 Red Hat modified" "-""0.000"
124.161.229.10 - - [22/Dec/2014:11:03:31 +0800] "GET / HTTP/1.0" 200 14753 "-" "Wget/1.11.4 Red Hat modified" "-""0.187"
58.20.139.10 - - [22/Dec/2014:11:03:56 +0800] "GET / HTTP/1.0" 301 178 "-" "Wget/1.11.4 Red Hat modified" "-""0.000"
58.20.139.10 - - [22/Dec/2014:11:03:56 +0800] "GET / HTTP/1.0" 200 14753 "-" "Wget/1.11.4 Red Hat modified" "-""0.102"
123.148.73.229 - - [22/Dec/2014:11:05:30 +0800] "GET /download/index.php?from=onlinechanggui&source=android HTTP/1.1" 302 61 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; Android 4.3; GT-N7100 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.59 Mobile Safari/537.36" "-""0.001"
123.148.73.229 - - [22/Dec/2014:11:05:31 +0800] "GET /app/yiqichang.apk HTTP/1.1" 200 76318 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; Android 4.3; GT-N7100 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.59 Mobile Safari/537.36" "-""0.346"
203.208.60.89 - - [22/Dec/2014:11:05:56 +0800] "GET /about.php HTTP/1.1" 200 2619 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-""0.001"
59.173.24.126 - - [22/Dec/2014:11:06:18 +0800] "GET /faxian/detail.html HTTP/1.1" 200 4124 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:18 +0800] "GET /faxian/css/detail.main.css HTTP/1.1" 200 11916 "http://www.yiqiding.com/faxian/detail.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:18 +0800] "GET /faxian/ HTTP/1.1" 403 192 "http://www.yiqiding.com/faxian/detail.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
106.112.235.252 - - [22/Dec/2014:11:06:18 +0800] "GET /faxian/detail.html?faid=113&from=timeline&isappinstalled=0 HTTP/1.1" 200 4124 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.2 NetType/WIFI" "-""0.000"
106.112.235.252 - - [22/Dec/2014:11:06:19 +0800] "GET /faxian/css/detail.main.css HTTP/1.1" 200 11916 "http://17chang.com/faxian/detail.html?faid=113&from=timeline&isappinstalled=0" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.2 NetType/WIFI" "-""0.000"
106.112.235.252 - - [22/Dec/2014:11:06:19 +0800] "GET /app.php?id=113&from=timeline&isappinstalled=0 HTTP/1.1" 200 3259 "http://17chang.com/faxian/detail.html?faid=113&from=timeline&isappinstalled=0" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.2 NetType/WIFI" "-""0.005"
106.112.235.252 - - [22/Dec/2014:11:06:19 +0800] "GET /faxian/img/sprites-1.2@2x.png HTTP/1.1" 404 136 "http://17chang.com/faxian/detail.html?faid=113&from=timeline&isappinstalled=0" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.2 NetType/WIFI" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:23 +0800] "GET / HTTP/1.1" 301 178 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:24 +0800] "GET / HTTP/1.1" 200 1347 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.001"
59.173.24.126 - - [22/Dec/2014:11:06:24 +0800] "GET /css/join.min.css HTTP/1.1" 200 2888 "http://www.17chang.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:24 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 37399 "http://www.17chang.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:24 +0800] "GET /css/jquery.fullPage.css HTTP/1.1" 200 1184 "http://www.17chang.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:24 +0800] "GET /css/style.min.css HTTP/1.1" 200 7972 "http://www.17chang.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:24 +0800] "GET /js/jquery.easings.min.js HTTP/1.1" 200 5451 "http://www.17chang.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:24 +0800] "GET /js/jquery.slimscroll.min.js HTTP/1.1" 200 1970 "http://www.17chang.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:24 +0800] "GET /js/jquery.fullPage.min.js HTTP/1.1" 200 6272 "http://www.17chang.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:25 +0800] "GET /js/game.js HTTP/1.1" 200 917 "http://www.17chang.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.000"
59.173.24.126 - - [22/Dec/2014:11:06:26 +0800] "GET /join.php HTTP/1.1" 200 7168 "http://www.17chang.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; InfoPath.2)" "-""0.001"
116.226.141.44 - - [22/Dec/2014:11:09:01 +0800] "GET /images/email_logo.png HTTP/1.1" 304 0 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E; Microsoft Outlook 14.0.7113; ms-office; MSOffice 14)" "-""0.000"
218.83.242.54 - - [22/Dec/2014:11:10:21 +0800] "GET / HTTP/1.1" 301 178 "http://www.lagou.com/jobs/212293.html" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.000"
218.83.242.54 - - [22/Dec/2014:11:10:21 +0800] "GET / HTTP/1.1" 200 3314 "http://www.lagou.com/jobs/212293.html" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.002"
218.83.242.54 - - [22/Dec/2014:11:10:21 +0800] "GET /css/join.min.css HTTP/1.1" 200 2888 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.000"
218.83.242.54 - - [22/Dec/2014:11:10:21 +0800] "GET /css/jquery.fullPage.css HTTP/1.1" 200 1184 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.000"
218.83.242.54 - - [22/Dec/2014:11:10:21 +0800] "GET /css/style.min.css HTTP/1.1" 200 7972 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.000"
218.83.242.54 - - [22/Dec/2014:11:10:21 +0800] "GET /js/jquery.easings.min.js HTTP/1.1" 200 5451 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.000"
218.83.242.54 - - [22/Dec/2014:11:10:21 +0800] "GET /js/jquery.slimscroll.min.js HTTP/1.1" 200 1970 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.000"
218.83.242.54 - - [22/Dec/2014:11:10:21 +0800] "GET /js/jquery.fullPage.min.js HTTP/1.1" 200 6272 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.000"
218.83.242.54 - - [22/Dec/2014:11:10:21 +0800] "GET /js/newgame.js HTTP/1.1" 200 1636 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.000"
218.83.242.54 - - [22/Dec/2014:11:10:22 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 37399 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.135"
218.83.242.54 - - [22/Dec/2014:11:10:24 +0800] "GET /contact.php HTTP/1.1" 200 2062 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.001"
218.4.179.214 - - [22/Dec/2014:11:10:36 +0800] "GET /images/email_logo.png HTTP/1.1" 200 7423 "http://w.mail.qq.com/cgi-bin/readmail?t=readmail_qq&sid=2epjzIcMkc1aF10JXcLT5vNw,4,zNHXwhEAq&mailid=ZL4319-qZoKCUKSu~d0biRwehBsK4c&showreplyhead=1&frommobileqq=1&_bid=288" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201 QQ/5.3.0.319 NetType/WIFI Mem/42" "-""0.000"
123.125.71.83 - - [22/Dec/2014:11:13:04 +0800] "GET / HTTP/1.1" 200 3314 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "-""0.037"
223.104.5.130 - - [22/Dec/2014:11:14:26 +0800] "GET /about.php HTTP/1.1" 200 2619 "http://m.baidu.com/from=1099a/pu=sz%401320_480%2Ccuid%4004A2D71CB7D39046AA784B925FB2C02B3115985CAOROCMNKICN%2Ccua%401242_2208_iphone_6.1.0.0_0%2Ccut%40iPhone7%252C1_8.1.2%2Cosname%40baiduboxapp%2Cctv%401%2Ccfrom%401099a%2Ccsrc%40app_box_txt/s?tn=zbios&word=%E4%B8%80%E8%B5%B7%E5%94%B1&rq=%E4%B8%80%E8%B5%B7%E5%94%B1%E7%94%B5%E8%AF%9D&sa=brs_1" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 baiduboxapp/0_0.0.1.6_enohpi_8022_2421/2.1.8_1C2%257enohPi/1099a/04A2D71CB7D39046AA784B925FB2C02B3115985CAOROCMNKICN/1" "-""0.001"
223.104.5.130 - - [22/Dec/2014:11:14:26 +0800] "GET /css/join.min.css HTTP/1.1" 200 2888 "http://www.17chang.com/about.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 baiduboxapp/0_0.0.1.6_enohpi_8022_2421/2.1.8_1C2%257enohPi/1099a/04A2D71CB7D39046AA784B925FB2C02B3115985CAOROCMNKICN/1" "-""0.000"
